item_name	data_key	data_value	data_type	data_group
SP5	NP4	0.751313449214322	float	ANI_alignment_coverage
SP5	OP8	0.7331766099788659	float	ANI_alignment_coverage
SP5	TP18	0.17497453046197745	float	ANI_alignment_coverage
SP5	UP2	0.7201294078016389	float	ANI_alignment_coverage
SP5	SP2	0.36004719466106555	float	ANI_alignment_coverage
SP5	TP8	0.5353999247017279	float	ANI_alignment_coverage
SP5	SP3	0.3598018944826592	float	ANI_alignment_coverage
SP5	TP17	0.167546513081879	float	ANI_alignment_coverage
SP5	OP1	0.7500654247690318	float	ANI_alignment_coverage
SP5	SP8	0.39078094967383276	float	ANI_alignment_coverage
SP5	OP3	0.7121395573527532	float	ANI_alignment_coverage
SP5	OP5	0.5969361051114681	float	ANI_alignment_coverage
SP5	XP6	0.15261104616084722	float	ANI_alignment_coverage
SP5	TP13	0.16189384720190392	float	ANI_alignment_coverage
SP5	TP11	0.16392201504188894	float	ANI_alignment_coverage
SP5	XP4	0.5820158413351982	float	ANI_alignment_coverage
SP5	XP12	0.15395097276211417	float	ANI_alignment_coverage
SP5	VM	0.002445656444459325	float	ANI_alignment_coverage
SP5	RP1	0.3613573982602136	float	ANI_alignment_coverage
SP5	SP5	1.0	float	ANI_alignment_coverage
SP5	TP3	0.16299086513068214	float	ANI_alignment_coverage
SP5	XP9	0.15259276822276263	float	ANI_alignment_coverage
SP5	PD	0.16463792942051078	float	ANI_alignment_coverage
SP5	SP4	0.77243950002494	float	ANI_alignment_coverage
SP5	XP7	0.15354937058980686	float	ANI_alignment_coverage
SP5	PB	0.36638758931420495	float	ANI_alignment_coverage
SP5	UP4	0.7197454002800112	float	ANI_alignment_coverage
SP5	UP3	0.3660930924426363	float	ANI_alignment_coverage
SP5	TP2	0.16663705754578195	float	ANI_alignment_coverage
SP5	TP10	0.16859467596119748	float	ANI_alignment_coverage
SP5	XP3	0.1605306888288659	float	ANI_alignment_coverage
SP5	RP3	0.3608746557085588	float	ANI_alignment_coverage
SP5	OP2	0.39970827044242174	float	ANI_alignment_coverage
SP5	NP5	0.7325018636663972	float	ANI_alignment_coverage
SP5	XP8	0.1535755063330493	float	ANI_alignment_coverage
SP5	OP6	0.7420796740445763	float	ANI_alignment_coverage
SP5	TP6	0.16880376190713714	float	ANI_alignment_coverage
SP5	TP4	0.1628197016357217	float	ANI_alignment_coverage
SP5	TP7	0.16156074459195102	float	ANI_alignment_coverage
SP5	XP10	0.15316895032705552	float	ANI_alignment_coverage
TP3	XP2	0.4753383824771531	float	ANI_alignment_coverage
TP3	SP7	0.16544766481273113	float	ANI_alignment_coverage
TP3	NP8	0.19717290695821982	float	ANI_alignment_coverage
TP3	TP5	0.7343312055323493	float	ANI_alignment_coverage
TP3	TP16	0.9454317739367591	float	ANI_alignment_coverage
TP3	TP15	0.7150649712391176	float	ANI_alignment_coverage
TP3	XP5	0.47634193237460387	float	ANI_alignment_coverage
TP3	SP6	0.20568063747862095	float	ANI_alignment_coverage
TP3	SP1	0.20690020710239995	float	ANI_alignment_coverage
TP3	UP1	0.17964985967735309	float	ANI_alignment_coverage
TP3	OP4	0.2012013341923357	float	ANI_alignment_coverage
TP3	TP1	0.929367961950069	float	ANI_alignment_coverage
TP3	NP2	0.1834488410982539	float	ANI_alignment_coverage
TP3	OP7	0.20273150731872028	float	ANI_alignment_coverage
TP3	XP11	0.4752225574290847	float	ANI_alignment_coverage
TP3	TP12	0.9158865676008484	float	ANI_alignment_coverage
TP3	TP9	0.8701344712776926	float	ANI_alignment_coverage
TP3	TP14	0.9539569383311775	float	ANI_alignment_coverage
TP3	NP1	0.2171346927079315	float	ANI_alignment_coverage
TP3	XP1	0.47604495534824165	float	ANI_alignment_coverage
TP3	NP4	0.18736665340757092	float	ANI_alignment_coverage
TP3	OP8	0.20239144658070632	float	ANI_alignment_coverage
TP3	TP18	0.9383656444471609	float	ANI_alignment_coverage
TP3	UP2	0.18379591546374605	float	ANI_alignment_coverage
TP3	SP2	0.1658526517022575	float	ANI_alignment_coverage
TP3	TP8	0.8432055483805033	float	ANI_alignment_coverage
TP3	SP3	0.16492745404320594	float	ANI_alignment_coverage
TP3	TP17	0.8988967563976807	float	ANI_alignment_coverage
TP3	OP1	0.20280965916776297	float	ANI_alignment_coverage
TP3	SP8	0.18709672894433885	float	ANI_alignment_coverage
TP3	OP3	0.20292207759677053	float	ANI_alignment_coverage
TP3	OP5	0.20142617105035082	float	ANI_alignment_coverage
TP3	XP6	0.4740324450407141	float	ANI_alignment_coverage
TP3	TP13	0.6155938989456514	float	ANI_alignment_coverage
TP3	TP11	0.7324800086568202	float	ANI_alignment_coverage
TP3	XP4	0.47919728031565334	float	ANI_alignment_coverage
TP3	XP12	0.4769196548894502	float	ANI_alignment_coverage
TP3	VM	0.0023752150428282153	float	ANI_alignment_coverage
TP3	RP1	0.1666139308676759	float	ANI_alignment_coverage
TP3	SP5	0.20623271015583278	float	ANI_alignment_coverage
TP3	TP3	1.0	float	ANI_alignment_coverage
TP3	XP9	0.4742035775511819	float	ANI_alignment_coverage
TP3	PD	0.4874176524988052	float	ANI_alignment_coverage
TP3	SP4	0.1684250498719011	float	ANI_alignment_coverage
TP3	XP7	0.4760150973341202	float	ANI_alignment_coverage
TP3	PB	0.18686808468854985	float	ANI_alignment_coverage
TP3	UP4	0.1845241303853387	float	ANI_alignment_coverage
TP3	UP3	0.18386985913630183	float	ANI_alignment_coverage
TP3	TP2	0.8713991285066885	float	ANI_alignment_coverage
TP3	TP10	0.937488139454961	float	ANI_alignment_coverage
TP3	XP3	0.4762792105060132	float	ANI_alignment_coverage
TP3	RP3	0.16631474955839196	float	ANI_alignment_coverage
TP3	OP2	0.19815180896481865	float	ANI_alignment_coverage
TP3	NP5	0.1883471585290219	float	ANI_alignment_coverage
TP3	XP8	0.4763433351000995	float	ANI_alignment_coverage
TP3	OP6	0.20597400749656583	float	ANI_alignment_coverage
TP3	TP6	0.9534896303517735	float	ANI_alignment_coverage
TP3	TP4	0.6505624428264117	float	ANI_alignment_coverage
TP3	TP7	0.598699473076187	float	ANI_alignment_coverage
TP3	XP10	0.47586099791895653	float	ANI_alignment_coverage
XP9	XP2	0.9988249545424963	float	ANI_alignment_coverage
XP9	SP7	0.2767969152539813	float	ANI_alignment_coverage
XP9	NP8	0.31577333128623253	float	ANI_alignment_coverage
XP9	TP5	0.8389687933383408	float	ANI_alignment_coverage
XP9	TP16	0.8397763674195995	float	ANI_alignment_coverage
XP9	TP15	0.8409323561423272	float	ANI_alignment_coverage
XP9	XP5	0.9970127669336167	float	ANI_alignment_coverage
XP9	SP6	0.3173956706694199	float	ANI_alignment_coverage
XP9	SP1	0.31697750118745033	float	ANI_alignment_coverage
XP9	UP1	0.2881532909362933	float	ANI_alignment_coverage
XP9	OP4	0.3254980189984859	float	ANI_alignment_coverage
XP9	TP1	0.839640812909967	float	ANI_alignment_coverage
XP9	NP2	0.31401148222204406	float	ANI_alignment_coverage
XP9	OP7	0.3304858496553068	float	ANI_alignment_coverage
XP9	XP11	0.9946062249363488	float	ANI_alignment_coverage
XP9	TP12	0.8384050016378005	float	ANI_alignment_coverage
XP9	TP9	0.8394038621888853	float	ANI_alignment_coverage
XP9	TP14	0.8394365822429345	float	ANI_alignment_coverage
XP9	NP1	0.31519515714435187	float	ANI_alignment_coverage
XP9	XP1	0.996611496820222	float	ANI_alignment_coverage
XP9	NP4	0.3152969129168346	float	ANI_alignment_coverage
XP9	OP8	0.3244265271186325	float	ANI_alignment_coverage
XP9	TP18	0.8388274858521723	float	ANI_alignment_coverage
XP9	UP2	0.2880011966191195	float	ANI_alignment_coverage
XP9	SP2	0.27705543963707346	float	ANI_alignment_coverage
XP9	TP8	0.8387782259905816	float	ANI_alignment_coverage
XP9	SP3	0.27646396173695303	float	ANI_alignment_coverage
XP9	TP17	0.8349870144532748	float	ANI_alignment_coverage
XP9	OP1	0.3285952777411225	float	ANI_alignment_coverage
XP9	SP8	0.3016591224769153	float	ANI_alignment_coverage
XP9	OP3	0.3309824034425812	float	ANI_alignment_coverage
XP9	OP5	0.329739041388711	float	ANI_alignment_coverage
XP9	XP6	0.9962742285707916	float	ANI_alignment_coverage
XP9	TP13	0.8362314551902456	float	ANI_alignment_coverage
XP9	TP11	0.8412570397555847	float	ANI_alignment_coverage
XP9	XP4	0.9973378101079079	float	ANI_alignment_coverage
XP9	XP12	0.997437048953156	float	ANI_alignment_coverage
XP9	VM	0.002087970921580098	float	ANI_alignment_coverage
XP9	RP1	0.2830130064012651	float	ANI_alignment_coverage
XP9	SP5	0.3167574498349435	float	ANI_alignment_coverage
XP9	TP3	0.8368880136374309	float	ANI_alignment_coverage
XP9	XP9	1.0	float	ANI_alignment_coverage
XP9	PD	0.8400704883450089	float	ANI_alignment_coverage
XP9	SP4	0.2766131795658588	float	ANI_alignment_coverage
XP9	XP7	0.9951621062941518	float	ANI_alignment_coverage
XP9	PB	0.3185164224108639	float	ANI_alignment_coverage
XP9	UP4	0.28891160515596137	float	ANI_alignment_coverage
XP9	UP3	0.29501299633355615	float	ANI_alignment_coverage
XP9	TP2	0.8384125524195042	float	ANI_alignment_coverage
XP9	TP10	0.8384405981801177	float	ANI_alignment_coverage
XP9	XP3	0.996978968196467	float	ANI_alignment_coverage
XP9	RP3	0.2826566814170588	float	ANI_alignment_coverage
XP9	OP2	0.32959845302460944	float	ANI_alignment_coverage
XP9	NP5	0.3157319817673791	float	ANI_alignment_coverage
XP9	XP8	0.9974169135352796	float	ANI_alignment_coverage
XP9	OP6	0.33403651486119684	float	ANI_alignment_coverage
XP9	TP6	0.8373371053682822	float	ANI_alignment_coverage
XP9	TP4	0.8386886952932382	float	ANI_alignment_coverage
XP9	TP7	0.836871833390923	float	ANI_alignment_coverage
XP9	XP10	0.9957988888844943	float	ANI_alignment_coverage
PD	XP2	0.771704638214971	float	ANI_alignment_coverage
PD	SP7	0.2652968145979064	float	ANI_alignment_coverage
PD	NP8	0.30143403683566433	float	ANI_alignment_coverage
PD	TP5	0.7806309149525206	float	ANI_alignment_coverage
PD	TP16	0.7818779903509788	float	ANI_alignment_coverage
PD	TP15	0.7836810230146334	float	ANI_alignment_coverage
PD	XP5	0.770469547524026	float	ANI_alignment_coverage
PD	SP6	0.3287232158432507	float	ANI_alignment_coverage
PD	SP1	0.32833005085510886	float	ANI_alignment_coverage
PD	UP1	0.29563610166760546	float	ANI_alignment_coverage
PD	OP4	0.32081264306744595	float	ANI_alignment_coverage
PD	TP1	0.7801485304751138	float	ANI_alignment_coverage
PD	NP2	0.29907771017514984	float	ANI_alignment_coverage
PD	OP7	0.32625536482115486	float	ANI_alignment_coverage
PD	XP11	0.7676158555017132	float	ANI_alignment_coverage
PD	TP12	0.7843185428726278	float	ANI_alignment_coverage
PD	TP9	0.7839649940009881	float	ANI_alignment_coverage
PD	TP14	0.7837133151432106	float	ANI_alignment_coverage
PD	NP1	0.3022962699595316	float	ANI_alignment_coverage
PD	XP1	0.7685256945470913	float	ANI_alignment_coverage
PD	NP4	0.30145967079340097	float	ANI_alignment_coverage
PD	OP8	0.3191447712718571	float	ANI_alignment_coverage
PD	TP18	0.7828817096052104	float	ANI_alignment_coverage
PD	UP2	0.29515205264748845	float	ANI_alignment_coverage
PD	SP2	0.2628286306672686	float	ANI_alignment_coverage
PD	TP8	0.7815730461264759	float	ANI_alignment_coverage
PD	SP3	0.2610489016015564	float	ANI_alignment_coverage
PD	TP17	0.7788092394105122	float	ANI_alignment_coverage
PD	OP1	0.31930023956098685	float	ANI_alignment_coverage
PD	SP8	0.3148968582755071	float	ANI_alignment_coverage
PD	OP3	0.3246777112404572	float	ANI_alignment_coverage
PD	OP5	0.3276832095579374	float	ANI_alignment_coverage
PD	XP6	0.7678935012257693	float	ANI_alignment_coverage
PD	TP13	0.7803968802474709	float	ANI_alignment_coverage
PD	TP11	0.7833298045027878	float	ANI_alignment_coverage
PD	XP4	0.7691798598321875	float	ANI_alignment_coverage
PD	XP12	0.770034436059588	float	ANI_alignment_coverage
PD	VM	0.0016658743443366264	float	ANI_alignment_coverage
PD	RP1	0.2789230941318877	float	ANI_alignment_coverage
PD	SP5	0.3286416532504524	float	ANI_alignment_coverage
PD	TP3	0.7800020507166189	float	ANI_alignment_coverage
PD	XP9	0.7658531047716447	float	ANI_alignment_coverage
PD	PD	1.0	float	ANI_alignment_coverage
PD	SP4	0.2620376399713965	float	ANI_alignment_coverage
PD	XP7	0.76730758219179	float	ANI_alignment_coverage
PD	PB	0.3082526695935986	float	ANI_alignment_coverage
PD	UP4	0.29318489607261133	float	ANI_alignment_coverage
PD	UP3	0.2980227230054451	float	ANI_alignment_coverage
PD	TP2	0.7820687469455642	float	ANI_alignment_coverage
PD	TP10	0.7818956345037066	float	ANI_alignment_coverage
PD	XP3	0.7664643248548186	float	ANI_alignment_coverage
PD	RP3	0.27860450065716147	float	ANI_alignment_coverage
PD	OP2	0.3254890093573933	float	ANI_alignment_coverage
PD	NP5	0.3014097345120959	float	ANI_alignment_coverage
PD	XP8	0.771013187173167	float	ANI_alignment_coverage
PD	OP6	0.33129659887317114	float	ANI_alignment_coverage
PD	TP6	0.7828557427389318	float	ANI_alignment_coverage
PD	TP4	0.7827408892919302	float	ANI_alignment_coverage
PD	TP7	0.7765477916844773	float	ANI_alignment_coverage
PD	XP10	0.7675476092505963	float	ANI_alignment_coverage
SP4	XP2	0.20210304821801786	float	ANI_alignment_coverage
SP4	SP7	0.5637044644174662	float	ANI_alignment_coverage
SP4	NP8	0.8376576371675712	float	ANI_alignment_coverage
SP4	TP5	0.2009924743252884	float	ANI_alignment_coverage
SP4	TP16	0.2046999447325876	float	ANI_alignment_coverage
SP4	TP15	0.2004577166969049	float	ANI_alignment_coverage
SP4	XP5	0.20178926070317765	float	ANI_alignment_coverage
SP4	SP6	0.9496417074121787	float	ANI_alignment_coverage
SP4	SP1	0.7249957261692567	float	ANI_alignment_coverage
SP4	UP1	0.5014988890528469	float	ANI_alignment_coverage
SP4	OP4	0.7024985797444561	float	ANI_alignment_coverage
SP4	TP1	0.2048980215460791	float	ANI_alignment_coverage
SP4	NP2	0.5096924509094239	float	ANI_alignment_coverage
SP4	OP7	0.8708352545871828	float	ANI_alignment_coverage
SP4	XP11	0.20127515681288435	float	ANI_alignment_coverage
SP4	TP12	0.5731830371595585	float	ANI_alignment_coverage
SP4	TP9	0.20215978378771143	float	ANI_alignment_coverage
SP4	TP14	0.20501895789200483	float	ANI_alignment_coverage
SP4	NP1	0.5120880356876687	float	ANI_alignment_coverage
SP4	XP1	0.20154564612980053	float	ANI_alignment_coverage
SP4	NP4	0.887627739015384	float	ANI_alignment_coverage
SP4	OP8	0.6918006899343883	float	ANI_alignment_coverage
SP4	TP18	0.21153981580349387	float	ANI_alignment_coverage
SP4	UP2	0.7032682425385883	float	ANI_alignment_coverage
SP4	SP2	0.5637308414805694	float	ANI_alignment_coverage
SP4	TP8	0.5716143484255755	float	ANI_alignment_coverage
SP4	SP3	0.5628243165665624	float	ANI_alignment_coverage
SP4	TP17	0.20380785255122189	float	ANI_alignment_coverage
SP4	OP1	0.7145225390760015	float	ANI_alignment_coverage
SP4	SP8	0.5193068904105191	float	ANI_alignment_coverage
SP4	OP3	0.801981166279264	float	ANI_alignment_coverage
SP4	OP5	0.6907908963299303	float	ANI_alignment_coverage
SP4	XP6	0.2017902560640495	float	ANI_alignment_coverage
SP4	TP13	0.20007972840583252	float	ANI_alignment_coverage
SP4	TP11	0.2001016263450125	float	ANI_alignment_coverage
SP4	XP4	0.5858681649502083	float	ANI_alignment_coverage
SP4	XP12	0.2022570803129315	float	ANI_alignment_coverage
SP4	VM	0.0016430919591513852	float	ANI_alignment_coverage
SP4	RP1	0.5160510649988068	float	ANI_alignment_coverage
SP4	SP5	0.9454385472907147	float	ANI_alignment_coverage
SP4	TP3	0.2000157764698183	float	ANI_alignment_coverage
SP4	XP9	0.20208687360385086	float	ANI_alignment_coverage
SP4	PD	0.20667399418161803	float	ANI_alignment_coverage
SP4	SP4	1.0	float	ANI_alignment_coverage
SP4	XP7	0.20175317887157432	float	ANI_alignment_coverage
SP4	PB	0.4977732533096371	float	ANI_alignment_coverage
SP4	UP4	0.7026414140295617	float	ANI_alignment_coverage
SP4	UP3	0.5025833347226912	float	ANI_alignment_coverage
SP4	TP2	0.2028537991555856	float	ANI_alignment_coverage
SP4	TP10	0.204518540213699	float	ANI_alignment_coverage
SP4	XP3	0.20914224030350545	float	ANI_alignment_coverage
SP4	RP3	0.5154214992473828	float	ANI_alignment_coverage
SP4	OP2	0.5158096899873913	float	ANI_alignment_coverage
SP4	NP5	0.7146710966861202	float	ANI_alignment_coverage
SP4	XP8	0.20181588660649877	float	ANI_alignment_coverage
SP4	OP6	0.7007071790154039	float	ANI_alignment_coverage
SP4	TP6	0.20512745222703285	float	ANI_alignment_coverage
SP4	TP4	0.19986497929773805	float	ANI_alignment_coverage
SP4	TP7	0.1998040134443393	float	ANI_alignment_coverage
SP4	XP10	0.20187784782076934	float	ANI_alignment_coverage
XP7	XP2	0.9973505892816154	float	ANI_alignment_coverage
XP7	SP7	0.2840622330891395	float	ANI_alignment_coverage
XP7	NP8	0.3233680615768527	float	ANI_alignment_coverage
XP7	TP5	0.843824721549236	float	ANI_alignment_coverage
XP7	TP16	0.8439398507493832	float	ANI_alignment_coverage
XP7	TP15	0.8438441496017609	float	ANI_alignment_coverage
XP7	XP5	0.9983759587204253	float	ANI_alignment_coverage
XP7	SP6	0.32727705770059645	float	ANI_alignment_coverage
XP7	SP1	0.3265762086947011	float	ANI_alignment_coverage
XP7	UP1	0.2963432807360785	float	ANI_alignment_coverage
XP7	OP4	0.3331594402706112	float	ANI_alignment_coverage
XP7	TP1	0.8430907728982985	float	ANI_alignment_coverage
XP7	NP2	0.321815256489869	float	ANI_alignment_coverage
XP7	OP7	0.3385223023249622	float	ANI_alignment_coverage
XP7	XP11	0.9954434021254289	float	ANI_alignment_coverage
XP7	TP12	0.8425403114100952	float	ANI_alignment_coverage
XP7	TP9	0.8436599428815256	float	ANI_alignment_coverage
XP7	TP14	0.8434987620013197	float	ANI_alignment_coverage
XP7	NP1	0.32250639146950194	float	ANI_alignment_coverage
XP7	XP1	0.9975693347618948	float	ANI_alignment_coverage
XP7	NP4	0.3226013730596233	float	ANI_alignment_coverage
XP7	OP8	0.3331069125730441	float	ANI_alignment_coverage
XP7	TP18	0.8434962435500665	float	ANI_alignment_coverage
XP7	UP2	0.29595759791558585	float	ANI_alignment_coverage
XP7	SP2	0.28445403214839005	float	ANI_alignment_coverage
XP7	TP8	0.8433249888648476	float	ANI_alignment_coverage
XP7	SP3	0.2834117531083085	float	ANI_alignment_coverage
XP7	TP17	0.8386295163925992	float	ANI_alignment_coverage
XP7	OP1	0.33656582547996283	float	ANI_alignment_coverage
XP7	SP8	0.31098519654353357	float	ANI_alignment_coverage
XP7	OP3	0.3384280402923418	float	ANI_alignment_coverage
XP7	OP5	0.3376271727938187	float	ANI_alignment_coverage
XP7	XP6	0.9932692591364015	float	ANI_alignment_coverage
XP7	TP13	0.8405615282825674	float	ANI_alignment_coverage
XP7	TP11	0.8448043990867377	float	ANI_alignment_coverage
XP7	XP4	0.9957913081771234	float	ANI_alignment_coverage
XP7	XP12	0.997362821759131	float	ANI_alignment_coverage
XP7	VM	0.0020277130375904034	float	ANI_alignment_coverage
XP7	RP1	0.28969241075508206	float	ANI_alignment_coverage
XP7	SP5	0.32724323849805326	float	ANI_alignment_coverage
XP7	TP3	0.8399542217517915	float	ANI_alignment_coverage
XP7	XP9	0.9934516669628844	float	ANI_alignment_coverage
XP7	PD	0.8407687608428321	float	ANI_alignment_coverage
XP7	SP4	0.2841770025105361	float	ANI_alignment_coverage
XP7	XP7	1.0	float	ANI_alignment_coverage
XP7	PB	0.32640891157573737	float	ANI_alignment_coverage
XP7	UP4	0.29744528304873635	float	ANI_alignment_coverage
XP7	UP3	0.30353813618777	float	ANI_alignment_coverage
XP7	TP2	0.8424820272525207	float	ANI_alignment_coverage
XP7	TP10	0.8431580515246344	float	ANI_alignment_coverage
XP7	XP3	0.9956463173406882	float	ANI_alignment_coverage
XP7	RP3	0.28990180198784954	float	ANI_alignment_coverage
XP7	OP2	0.3375588148312314	float	ANI_alignment_coverage
XP7	NP5	0.3232709213142286	float	ANI_alignment_coverage
XP7	XP8	0.9979395470961178	float	ANI_alignment_coverage
XP7	OP6	0.3411544436633248	float	ANI_alignment_coverage
XP7	TP6	0.8423683371673756	float	ANI_alignment_coverage
XP7	TP4	0.8431325072333518	float	ANI_alignment_coverage
XP7	TP7	0.8410090930481391	float	ANI_alignment_coverage
XP7	XP10	0.9963845833366313	float	ANI_alignment_coverage
PB	XP2	0.34617548633554984	float	ANI_alignment_coverage
PB	SP7	0.7719276657131889	float	ANI_alignment_coverage
PB	NP8	0.8229967680820238	float	ANI_alignment_coverage
PB	TP5	0.34448793912602005	float	ANI_alignment_coverage
PB	TP16	0.3437527087435145	float	ANI_alignment_coverage
